|id|code|name|en_name|college|teacher
300|493428|CHEM2101|高等无机化学|Advanced Inorganic Chemistry|物质科学与技术学院|舒谋海
301|822315|CHEM2102|高等物理化学|Advanced Physical Chemistry|物质科学与技术学院|黄逸凡
302|822315|CHEM2102|高等物理化学|Advanced Physical Chemistry|物质科学与技术学院|祝艳
303|822315|CHEM2102|高等物理化学|Advanced Physical Chemistry|物质科学与技术学院|濮超丹
304|818581|CHEM2103|高等无机化学|Advanced Inorganic Chemistry|物质科学与技术学院|翁祖谦
305|822317|CHEM2104|现代仪器分析|Modern Instrumental Analysis|物质科学与技术学院|康经武
306|822317|CHEM2104|现代仪器分析|Modern Instrumental Analysis|物质科学与技术学院|郑宜君
307|822318|CHEM2105|高分子化学与物理|Polymer Chemistry and Physics|物质科学与技术学院|黄晓宇
308|822316|CHEM2106|金属有机化学|Organometallic Chemistry|物质科学与技术学院|黄正
309|779196|CHEM2107|高等有机化学|Advanced Organic Chemistry|物质科学与技术学院|梁广鑫
310|822319|CHEM2108|高分子化学与物理|Polymer Chemistry and Physics|物质科学与技术学院|黄晓宇
311|779199|CHEM2110|结晶化学|Crystal Chemistry|物质科学与技术学院|章跃标
312|493445|CHEM2111|固体化学|Solid State Chemistry|物质科学与技术学院|章跃标
313|822330|CHEM2112|电化学原理、方法和应用|Electrochemical Fundamentals, methods and Applications|物质科学与技术学院|杨辉
314|822325|CHEM2113|金属有机化学II|Frontier of Organometallic Chemistry|物质科学与技术学院|高得伟
315|822327|CHEM2114|手性合成|Asymmetric Synthesis|物质科学与技术学院|杨晓瑜
316|650193|CHEM2115|实验电化学|Experimental Electrochemistry|物质科学与技术学院|黄逸凡
317|885690|CHEM2116|气溶胶科学与技术|Aerosol Science and Technology|物质科学与技术学院|冯继成
318|819183|CHEM2117|超分子化学|An introduction to supramolecular chemistry|物质科学与技术学院|甄家劲
319|901211|CHEM2118|无机合成化学|Inorganic Synthesis Chemistry|物质科学与技术学院|卓联洋
320|493067|CHEM2121|高等有机化学|Advanced Organic Chemistry|物质科学与技术学院|汤文军
321|493067|CHEM2121|高等有机化学|Advanced Organic Chemistry|物质科学与技术学院|丁奎岭
322|622150|CHEM2122|物理有机化学|Physical organic chemistry|物质科学与技术学院|甄家劲
323|822230|CHEM2124|功能高分子|Functional Polymer|物质科学与技术学院|凌盛杰
324|815881|CHEM2201|有机波谱分析|Organic Spectroscopy|物质科学与技术学院|乔博
325|815882|CHEM2202|能源催化基础|Fundamentals of catalysis for energy|物质科学与技术学院|杨帆
326|493496|CHEM2211|无机材料物理化学|Physical Chemistry of Inorganic Materials|物质科学与技术学院|杨楠
327|493438|CHEM2231|光谱学|Spectroscopy|物质科学与技术学院|米启兮
328|777505|CHEM2252|表面化学|Surface and interfacial chemistry|物质科学与技术学院|杨帆
329|493042|CHEM2261|计算催化|Computational Catalysis|物质科学与技术学院|杨波
330|493057|CHEM2271|计算化学|Computational Chemistry|物质科学与技术学院|李圣刚
331|493033|CHEM2291|膜科学与技术|Membrane Science and Technology|物质科学与技术学院|何涛
332|493598|CHEM2401|主族元素化学|Main-Group Element Chemistry|物质科学与技术学院|任毅
333|815894|CHEM2501|现代分子催化原理|Modern molecular catalysis principle|物质科学与技术学院|林柏霖
334|751084|CHEM2502|有机化学进阶|Intermediate Organic Chemistry|物质科学与技术学院|梁广鑫
335|751085|CHEM2503|精准有机合成策略|Tactics in classical and advanced organic chemistry|物质科学与技术学院|叶柏华
336|885698|CHEM2520|高级合成实验|Advanced Synthesis Lab|物质科学与技术学院|曹金丽
337|777500|CHEM3001|金属材料与结构设计|Metallic Materials and  Structure design|创意与艺术学院|张振波
338|777501|CHEM3002|材料的智能制造|Intelligent ManufacturinTechnologies for Materials|创意与艺术学院|魏斌
339|822248|CHEM5031|物理有机化学（上、下）|Physical Organic Chemistry|物质科学与技术学院|
340|822247|CHEM5032|有机合成|Organic Synthesis|物质科学与技术学院|
341|822252|CHEM5033|合成设计|Asymmetric Synthesis|物质科学与技术学院|
342|822251|CHEM5034|有机合成（全）|Organic Synthesis|物质科学与技术学院|
343|822250|CHEM5035|金属有机化学|Organometallic Chemistry|物质科学与技术学院|
344|822249|CHEM5036|不对称合成|Asymmetric synthesis|物质科学与技术学院|
345|822207|CHEM5117|有机结构分析|Organic Structure Analysis|物质科学与技术学院|
346|493281|CLEC1001|形势与政策|The Situation and the Policy (Seminar)|书院|
347|493281|CLEC1001|形势与政策|The Situation and the Policy (Seminar)|书院|焦成焕
348|493281|CLEC1001|形势与政策|The Situation and the Policy (Seminar)|书院|周华
349|493281|CLEC1001|形势与政策|The Situation and the Policy (Seminar)|书院|陈维雯
350|779195|CLEC1003|军事理论|Military Course in Theory|书院|陈维雯
351|779195|CLEC1003|军事理论|Military Course in Theory|书院|张国清
352|815880|CLNS1001|行星巡游器系统设计与实践|Planetary rover system design and practice|书院|郭明
353|777511|CLPE1001|游泳运动与健康|SWIMMING|书院|潘黎君,黄卫
354|777511|CLPE1001|游泳运动与健康|SWIMMING|书院|黄卫
355|777511|CLPE1001|游泳运动与健康|SWIMMING|书院|潘黎君
356|777510|CLPE1002|科学健身与田径运动|Fitness and Health|书院|王然
357|777510|CLPE1002|科学健身与田径运动|Fitness and Health|书院|陈超
358|777510|CLPE1002|科学健身与田径运动|Fitness and Health|书院|李玉章
359|777510|CLPE1002|科学健身与田径运动|Fitness and Health|书院|唐军
360|777510|CLPE1002|科学健身与田径运动|Fitness and Health|书院|唐军,李玉章,王然
361|815866|CLSK1001|现代金工设计与实践|Modern metalworking design and practice|书院|陈坚
362|885633|CPRA1006|军事技能|Military Course in Practice|书院|
363|493028|CS100|计算机编程|Introduction to Programming|信息科学与技术学院|郑杰
364|493028|CS100|计算机编程|Introduction to Programming|信息科学与技术学院|刘晓培
365|493028|CS100|计算机编程|Introduction to Programming|信息科学与技术学院|许岚
366|493028|CS100|计算机编程|Introduction to Programming|信息科学与技术学院|陈浩
367|493024|CS101|算法与数据结构|Algorithms and Data Structures|信息科学与技术学院|赵登吉
368|493024|CS101|算法与数据结构|Algorithms and Data Structures|信息科学与技术学院|江智浩,赵登吉
369|493024|CS101|算法与数据结构|Algorithms and Data Structures|信息科学与技术学院|张玉瑶,赵登吉
370|493639|CS101H|计算机程序语言和数据结构|Programming Languages and Data Structures|信息科学与技术学院|陈浩
371|493618|CS101W|数据结构|Data Structures|信息科学与技术学院|屠可伟
372|493618|CS101W|数据结构|Data Structures|信息科学与技术学院|赵登吉
